,Date,Title,Numac,Link FR,Link NL,Topics
901,3/7/2022,"FR

NL

DE

 Image du sommaire du 2022-03-07
Image de la publication




LOIS, DECRETS, ORDONNANCES ET REGLEMENTS
SERVICE PUBLIC FEDERAL FINANCES
23 FEVRIER 2022. - Loi adaptant la loi générale sur les douanes et accises au Code des douanes de l'Union et portant dispositions diverses, p. 18268.",2022020382,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-07&caller=list&numac=2022020382,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-07&caller=list&numac=2022020382,"[0.9999999970750643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
902,3/7/2022,"SERVICE PUBLIC FEDERAL FINANCES
21 JANVIER 2022. - Loi portant des dispositions fiscales diverses. - Errata, p. 18285.",2022030674,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-07&caller=list&numac=2022030674,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-07&caller=list&numac=2022030674,"[3.583800775659344e-08, 1.5388627377859184e-08, 2.3882651274686995e-08, 4.657818379355254e-08, 0.1413576320024032, 7.634509318002607e-07, 2.3448917964913583e-08, 8.753239063041642e-09, 9.819485513266372e-07, 2.2601065864923715e-08, 4.653096681022976e-08, 4.423424010304775e-08, 9.454950002635015e-08, 0.10947240993626188, 2.562669257527622e-08, 1.4635650813328413e-08, 1.331478347679651e-08, 1.5172144301130342e-08, 2.960825236577254e-08, 3.8440286066782073e-08, 2.7140682038035067e-08, 2.1569815518540135e-05, 1.3604508749179974e-08, 5.8878742801651295e-08, 1.7850887981538258e-08, 4.383154907175535e-08, 4.358607003853772e-08, 9.829196324421615e-09, 1.9572406274236494e-08, 9.811455367320043e-09, 4.759242957702793e-08, 4.6089575443341066e-08, 8.791887242590882e-09, 5.819402747749196e-08]"
903,3/7/2022,"SERVICE PUBLIC FEDERAL FINANCES
6 FEVRIER 2022. - Arrêté royal adaptant l'arrêté royal d'exécution du Code des droits et taxes divers suite au transfert des taxes diverses à l'administration générale de la fiscalité et à l'administration générale de la perception et du recouvrement, p. 18285.",2022030780,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-07&caller=list&numac=2022030780,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-07&caller=list&numac=2022030780,"[0.00846366010327716, 0.005458218871343664, 0.007093806012751202, 0.009788683323706556, 0.12152729816243589, 0.015781057932751606, 0.006913773544289293, 0.0036353083301595137, 0.01952748740848956, 0.006685639529267545, 0.009280867972692683, 0.009402082137766773, 0.011345904378279892, 0.040876863497329996, 0.007466967428149373, 0.005149676595410622, 0.005020725389866082, 0.005366661367722518, 0.007061544195404436, 0.008959834980651922, 0.007732035859367025, 0.02084924961480236, 0.0052453191484847965, 0.011409533413138528, 0.006089209439460183, 0.01051618202021052, 0.008934521160143215, 0.0040694395583103634, 0.006787429179326983, 0.0040848875426400585, 0.009805856784561492, 0.009002104003026562, 0.0036508945905581744, 0.012087429163808172]"
904,3/7/2022,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
Service d'Incendie et d'Aide Médicale Urgente. - Appel à mobilité vers le Service d'Incendie et d'Aide Médicale Urgente (SIAMU) de la Région de Bruxelles-Capitale, p. 18657.",2022020248,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-07&caller=list&numac=2022020248,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-07&caller=list&numac=2022020248,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999972364086, 0.0]"
905,3/9/2022,"SERVICE PUBLIC FEDERAL EMPLOI, TRAVAIL ET CONCERTATION SOCIALE
14 FEVRIER 2022. - Loi portant diverses mesures sur le plan du droit du travail au bénéfice des secteurs des soins et de l'enseignement dans le cadre de la lutte contre la propagation du coronavirus COVID-19, p. 18925.",2022200970,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-09&caller=list&numac=2022200970,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-09&caller=list&numac=2022200970,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999935748565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
906,3/9/2022,"SERVICE PUBLIC FEDERAL INTERIEUR
17 FEVRIER 2022. - Arrêté royal modifiant l'arrêté royal du 28 octobre 2021 portant les mesures de police administrative nécessaires en vue de prévenir ou de limiter les conséquences pour la santé publique de la situation d'urgence épidémique déclarée concernant la pandémie de coronavirus COVID-19. - Traduction allemande, p. 18953.",2022040357,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-09&caller=list&numac=2022040357,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-09&caller=list&numac=2022040357,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999975529561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
907,3/9/2022,"SERVICE PUBLIC FEDERAL FINANCES
6 FEVRIER 2022. - Arrêté royal modifiant, en ce qui concerne les avantages de toute nature, l'AR/CIR 92 en cas d'un prêt consenti sans intérêt ou à un taux d'intérêt réduit. - Erratum, p. 18964.",2022031027,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-09&caller=list&numac=2022031027,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-09&caller=list&numac=2022031027,"[1.4019153456893357e-05, 9.145650592240115e-06, 1.1931879305307984e-05, 1.688563980270856e-05, 0.8254814558765151, 2.8412796545560544e-05, 1.165048614777251e-05, 6.119372867269593e-06, 3.301218903580027e-05, 1.120507546599105e-05, 1.626901374764632e-05, 1.6056820305594996e-05, 1.857650962366828e-05, 6.207240650582095e-05, 1.2854879967206164e-05, 8.652736422593766e-06, 8.48936365375421e-06, 9.044509076132542e-06, 1.1749132791491484e-05, 1.4623882005108406e-05, 1.300051299272202e-05, 3.948912586800435e-05, 8.782055598708703e-06, 1.915795763041905e-05, 1.0174213850541238e-05, 1.7279039521442717e-05, 1.4994603510355423e-05, 6.871497328764765e-06, 1.1493603274674514e-05, 6.8206190139654336e-06, 1.6412150244662436e-05, 1.503424573020775e-05, 6.147923077055852e-06, 2.081139093794184e-05]"
908,3/9/2022,"SERVICE PUBLIC FEDERAL FINANCES
Administration générale de la fiscalité. - Impôt des non-résidents (personnes physiques). - Avis aux employeurs qui payent des rémunérations à des travailleurs non-résidents qui travaillent dans le secteur de l'agriculture et l'horticulture en tant que travailleurs saisonniers, p. 19008.",2022040471,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-09&caller=list&numac=2022040471,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-09&caller=list&numac=2022040471,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999935748565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
909,3/10/2022,"SERVICE PUBLIC FEDERAL SANTE PUBLIQUE, SECURITE DE LA CHAINE ALIMENTAIRE ET ENVIRONNEMENT
24 FEVRIER 2022. - Arrêté royal portant répartition partielle du crédit provisionnel inscrit au programme 25-52-23 de la loi du 23 décembre 2021 contenant le budget général des dépenses pour l'année budgétaire 2022 et destiné à couvrir des dépenses concernant le renforcement des mesures prises ainsi que des initiatives nouvelles en matière de lutte contre le COVID-19, p. 19070.",2022030660,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-10&caller=list&numac=2022030660,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-10&caller=list&numac=2022030660,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999976117414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
910,3/10/2022,"SERVICE PUBLIC FEDERAL INTERIEUR
7 FEVRIER 2021. - Loi portant diverses modifications au Code des droits d'enregistrement, d'hypothèque et de greffe, au Code des droits de succession, au Code des droits et taxes divers et à la loi hypothécaire du 16 décembre 1851, ainsi qu'au Code du recouvrement amiable et forcé des créances fiscales et non fiscales. - Traduction allemande d'extraits, p. 19082.",2022020362,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-10&caller=list&numac=2022020362,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-10&caller=list&numac=2022020362,"[0.9984011775636521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
912,3/14/2022,"SERVICE PUBLIC FEDERAL INTERIEUR
5 MARS 2022. - Arrêté royal modifiant l'arrêté royal du 28 octobre 2021 portant les mesures de police administrative nécessaires en vue de prévenir ou de limiter les conséquences pour la santé publique de la situation d'urgence épidémique déclarée concernant la pandémie de coronavirus COVID-19. - Traduction allemande, p. 19850.",2022020475,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-14&caller=list&numac=2022020475,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-14&caller=list&numac=2022020475,"[0.9999999970750643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
913,3/22/2022,"SERVICE PUBLIC FEDERAL MOBILITE ET TRANSPORTS
15 MARS 2022. - Arrêté royal portant obligation du port du masque dans les trains pour limiter la propagation du coronavirus COVID-19, p. 22168.",2022020559,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-22&caller=list&numac=2022020559,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-22&caller=list&numac=2022020559,"[0.006157840291368928, 0.00880604714394346, 0.04223527219595038, 0.0063614788742222105, 0.007531092386305817, 0.007519311523277411, 0.01313869662602167, 0.0037325491792873713, 0.007092717490737184, 0.012482551120134265, 0.007379258691145207, 0.006404159504089224, 0.006618338489766116, 0.007822457713117974, 0.006253281983089733, 0.006202008072055324, 0.004768980417155568, 0.007016680631319556, 0.00558662245287644, 0.006117165771800673, 0.005839475363767624, 0.007615252280452207, 0.0053235830091925675, 0.007572885498320892, 0.005578804670799956, 0.0066525792268953094, 0.009178966006387049, 0.004876387563300618, 0.005460687242256849, 0.0044065842884285925, 0.009227996053901108, 0.007402335242055594, 0.0037465428805156854, 0.008464870564748622]"
914,3/23/2022,"SERVICE PUBLIC FEDERAL INTERIEUR
11 MARS 2022. - Loi abrogeant le maintien de la situation d'urgence épidémique concernant la pandémie de coronavirus COVID-19. - Traduction allemande, p. 24013.",2022020554,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-23&caller=list&numac=2022020554,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-23&caller=list&numac=2022020554,"[0.006352470913712949, 0.009085863150479108, 0.046206277880566506, 0.006565149101700822, 0.007769217356025207, 0.007754957490094559, 0.013492465883486612, 0.003851330372263228, 0.007316164481555308, 0.012916040055054288, 0.0076131913932684, 0.006611836918508363, 0.006825936962280295, 0.008071848604945578, 0.006449484206775552, 0.006396214574964953, 0.004920832710994306, 0.007231593082525505, 0.0057643280376617236, 0.0063120027146865, 0.006025092078762429, 0.007857379922099497, 0.005497032356654953, 0.007806106994489682, 0.005762967997492652, 0.0068623463035084485, 0.009444601544745065, 0.00503197642365007, 0.005633828725745362, 0.004545566998162378, 0.00949777148640682, 0.007627748858910387, 0.0038657941847936566, 0.008720413353996828]"
915,3/23/2022,"SERVICE PUBLIC FEDERAL INTERIEUR
10 MARS 2022. - Arrêté royal portant les mesures nécessaires sur les restrictions de voyage coordonnées par l'Union européenne concernant la pandémie de coronavirus COVID-19. - Traduction allemande, p. 24014.",2022020546,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-23&caller=list&numac=2022020546,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-23&caller=list&numac=2022020546,"[4.2690595625158e-07, 3.062949886036007e-07, 3.9814678686799663e-07, 5.600846238650716e-07, 1.1196967639758193e-06, 9.253371884360015e-07, 3.8218399158352907e-07, 2.109069766140288e-07, 7.564920735604153e-07, 3.716933758105536e-07, 6.091823147097311e-07, 5.408539909559882e-07, 5.004848574015818e-07, 9.552756696313901e-07, 4.3520241142296436e-07, 2.873039653883494e-07, 2.887537501219427e-07, 3.0294069190475375e-07, 3.6762010891054245e-07, 4.3376775769054034e-07, 4.207352524152009e-07, 0.8576235154341304, 3.0137838946650826e-07, 5.571507159847483e-07, 3.4303355663723125e-07, 5.028942721882049e-07, 4.578964449506041e-07, 2.406601392694279e-07, 3.846383098850995e-07, 2.286330299884704e-07, 4.95166609209135e-07, 4.505993956992264e-07, 2.121624449065942e-07, 6.150614787184481e-07]"
916,3/23/2022,"SERVICE PUBLIC FEDERAL INTERIEUR
10 MARS 2022. - Arrêté ministériel abrogeant l'arrêté ministériel du 13 mars 2020 portant le déclenchement de la phase fédérale concernant la coordination et la gestion de la crise coronavirus COVID-19. - Traduction allemande, p. 24020.",2022020550,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-23&caller=list&numac=2022020550,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-23&caller=list&numac=2022020550,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999987445184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
917,3/23/2022,"SERVICE PUBLIC FEDERAL FINANCES
15 MARS 2022. - Arrêté royal relatif aux émissions en 2022 de pièces commémoratives de 2 euros, en reconnaissance de l'engagement exceptionnel du secteur des soins de la santé durant la pandémie de COVID-19 et à l'occasion du 35e anniversaire du programme Erasme, p. 24022.",2022020544,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-23&caller=list&numac=2022020544,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-23&caller=list&numac=2022020544,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999987445184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
918,3/29/2022,"SERVICE PUBLIC FEDERAL FINANCES
Administration générale Expertise et Support Stratégiques. - Service Règlementation. - Accord amiable entre les autorités compétentes de l'Allemagne et de la Belgique prorogeant l'accord amiable du 6 mai 2020 concernant la situation des travailleurs transfrontaliers travaillant à domicile dans le cadre de la pandémie de COVID-19, tel que prorogé par les accords amiables du 20 mai 2020, du 22 juin 2020, du 24 août 2020, du 11 décembre 2020, du 17 mars 2021, du 16 juin 2021, du 23 septembre 2021 et du 17 décembre 2021, p. 25692.",2022020619,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-03-29&caller=list&numac=2022020619,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-03-29&caller=list&numac=2022020619,"[1.1239700114485122e-05, 7.563913815774222e-06, 9.351013412137987e-06, 0.8279793622890365, 1.582133037279476e-05, 1.4476533098905486e-05, 9.358919547398926e-06, 5.753715717976433e-06, 1.761773749100011e-05, 8.846003409577504e-06, 1.3595441323582809e-05, 2.5544359477991897e-05, 1.4034133796773358e-05, 1.4871627283690713e-05, 1.411777389503704e-05, 7.80126728521434e-06, 9.105859907663821e-06, 7.932330799072404e-06, 1.0047566887592336e-05, 1.1646299984411618e-05, 1.1694716127200405e-05, 1.6132869945395917e-05, 7.541670509935062e-06, 1.2521574044410738e-05, 9.773136883411135e-06, 1.2452829982169558e-05, 1.0906623508491374e-05, 6.073697759449869e-06, 1.1079997561976197e-05, 6.030254349976476e-06, 1.1409334716673236e-05, 1.099525622407186e-05, 5.790860184332183e-06, 1.3252761494269806e-05]"
919,4/4/2022,"SERVICE PUBLIC FEDERAL FINANCES
23 FEVRIER 2022. - Loi visant à mettre en oeuvre le règlement(UE) 2020/1503 du parlement européen et du conseil du 7 octobre 2020 relatif aux prestataires européens de services de financement participatif pour les entrepreneurs, et modifiant le règlement(UE) 2017/1129 et la directive (UE) 2019/1937 et à transposer la directive (UE) 2021/338 du parlement européen et du conseil du 16 février 2021 modifiant la directive 2014/65/ UE en ce qui concerne les obligations d'information, la gouvernance des produits et les limites de position, et les directives 2013/36/UE et (UE) 2019/878 en ce qui concerne leur application aux entreprises d'investissement, afin de soutenir la reprise à la suite de la crise liée à la COVID-19 (II), p. 26872.",2022040186,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2022-04-04&caller=list&numac=2022040186,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2022-04-04&caller=list&numac=2022040186,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999975529561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
